"CODE","AET_ID","NUMMER","CODE_1","BEGINJAAR","EINDJAAR","DATERING","BESCHRIJVING","NOTABENE"
"176",5,689,"",1726,1726,"1726, dec. 21","Akte van transport door Cornelis van Neck, oud burgemeester van Purmerend, aan Hendrik Bruijningz., impostmeester aldaar, van 1 deimt, 25 roeden uit een stuk land groot 1 deimt, 350 roeden in het noordeind van Purmerland beoosten de Gouw in het '3 Weer' nrs. 33","1) Drie uithangende zegels ontbreken; zie volgende stuk. <ZR>2) Schenking G.A. te Amsterdam, 1924"
"176",5,728,"",1632,1632,"1632, mei 29","Akte van transport door de erfgenamen van Trijn Cornelis, huisvrouw van Ysbrant Jansz. aan Hendrick van den Hove, brouwer, van de zuiderhelft van een stuk weiland, gelegen in de ban van Tetrode, groot 1159 roeden, waarvan de andere helft toebehoort aan de weduwe en kinderen van Willem Cornelisz. Langeneel","1) Uithangend zegel ontbreekt; zie ook inv. nr. 731. <ZR>2) Aankoop auctie van Stockum, 's-Gravenhage, 1944"
"151.1",5,,"--",,,"","Jisp","zie Wormer"
"151.1",5,,"--",1544,1544,"1544","Midwoud","zie Abbekerk"
"151.1",5,,"--",,,"","Graftdijk","zie Graft"
"151.1",5,,"--",,,"","Spierdijk","zie Obdam"
"164",5,10,"",1940,1940,"1940","Algemeen archief van de chef (AA 2)","Voor specificatie zie bijlage IV"
"5001",5,,"",,,"","Teding van Berkhoutstraat 31","zie inv.nr. 1616"
"5001",5,,"",,,"","Bakenessergracht 75","zie inv.nr. 926"
"476",5,917,"",1816,1875,"1816-1875","Stukken betreffende de overdracht van kunst- en andere voorwerpen aan Rijksmusea en andere instellingen","1) Zie ook nrs 1091-1092; 2) Met inhoudsopgave; zie Bijlage I, pag. 179-180"
"5001",5,,"",1977,1979,"1977-1979","Spaarne, Korte Veerstraat en Kleine Houtstraat (voormalig warenhuis) aan Smit's Bouwbedrijf b.v., gewijzigd in N.V. Bouwfonds Nederlandse Gemeenten","zie inv.nr. 1587"
"5001",5,,"",,,"","Planetenlaan/Rijksstraatweg, kad. Schoten, sectie B, nr. 15885 (ged.) aan Kijkgrijp Beheer b.v., gewijzigd in Dreef Beheer b.v.","zie inv.nr. 2487"
"5001",5,,"",,,"","Mollerusweg/Waarderweg, kad. Haarlem II, sectie N, nrs. 909 en 972, beide ged. aan Telemecanique b.v.","zie inv.nr. 2601"
"2484",5,13931,"HBA",1922,1922,"1922","Brieven van Boudewijn Franciscus Enschedé aan de firma geschreven vanuit New York tijdens zijn verblijf in Amerika. Zeer uitvoerige brieven <ZR>Joh. Enschedé en Zonen Haarlem","Betreft o.a. bezoeken aan andere drukkerijen, en het verwerven van orders, zie ook inv.nr. 13932HBA"
"807",5,,"",,,"z.j.","Hermanus Leupen ca. 1706-? (22); genealogische aantekeningen van J. Leupen Jn","Zoon van Pieter Leupen (20), zie v. inventarisnummer 52."
"187",4,1581,"a",1836,1836,"","*******. 1836 januari-1836 december","Hierin ook maandelijksche betaalsrollen van mindere geëmploijeerden bij den algemeenen dienst; den provisioneelen dienst; den temporairen dienst; de jachten en werkvaartuigen; en van de onderdaggelders, behoorende tot door den equipagemeester gehouden wordende betaalsrollen over 1836, zie de nummers 1545, 1563*******, 1565*******, 1581******* en 1581b*****"
"187",4,4032,"",1900,1900,"","* 1900 maart 27-1900 oktober 20","Hierin ook uitgaande brieven van den commandant over 1900 maart 31-1900 november 1, zie nummer 4018"
"618",4,,"--",1961,1965,"","1961-1965","zie inv.nrs. 4279, 4311 en 4349"
"618",4,,"--",,,"","1966-1970","zie inv.nr 4166"
"83.2",4,,"--",,,"","Koedijk","zie ook Heiloo en Schagen"
"83.2",4,,"--",,,"","Katwoude","zie Edam"
"3838",5,149,"",1910,1995,"1910-1995","Foto's, geordend in vijf tijdvakken, met verwijzingen naar foto's in De Roodbroek (inv.no's 49-53), De Koepel (inv.no's 57-70) en in Cricket (inv.no's 154-173)","Met toelichting bij foto's 1915-1918 van Engelse geïnterneerde militairen. <ZR>N.B.2 Zie ook inv.no's 23 (knipselboek 1925), 75, 143, 152, en 153"
"83.1",5,1244,"",1811,1811,"1811","Table alfabétique, klapper op de namen van debiteuren / grondeigenaren, voorkomend in de repertoria (inv.nrs. 1245-1246)",""
"476",5,2134,"",1884,1953,"1884-1953","""Inventaris B"", inventaris van borstbeelden en beeldhouwwerken, inv.nrs. 1-127","Deze bescheiden zijn te raadplegen op microfiche en/of als scan in de studiezaal van het Noord-Hollands Archief."
"18",4,4089,"",,,"","Binnendijksche-, Overscheensche-, Berger- en Meentpolder <ZR>Binnengeesterpolder <ZR>Binnen- en Buiten-Uiterdijk <ZR>Binnenwijzend, banne <ZR>Bloemendalerpolder <ZR>Blijkpolder <ZR>Boekelermeer, de, polder <ZR>Boekelerpolder <ZR>Bovenkarspel, banne <ZR>Bovenkerkerpolder. Zie voor de goedkeuring van een wijziging van de keur inv.nr. 4708",""
"476",4,668,"",1901,1904,"","1901-1904, inv.nrs A 22230-24201 (1903)-1904/4520","Deze bescheiden zijn te raadplegen op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"476",4,714,"",1914,1914,"","1914, inv.nrs 1-261","Deze bescheiden zijn op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"142",5,677,"",1764,1778,"1774, 1778, z.j","Inventaris van de goederen die door M.C. Kluppel bij haar huwelijk met A. Blok zijn aangebracht, 1764, met inventarissen van de goederen zie zij door erfenis hebben verworven",""
"18",5,2215,"",1936,1960,"ca. 1941-1960","Kaartsysteem, xeroxkopieën, van de inhoudsopgave van de stukken, beschreven in de inv.nrs. 2185-2205, dossier- en rubrieksgewijs geordend met de nrs. I-XXII + subnummers, onder verwijzing naar de besluiten van G.S., over de jaren 1851-1960, met delen van het manuscript van en aantekeningen voor het Historisch overzicht van K. Blauw (zie de toelichting bij de inv.nrs. 2185-2205)",""
"220",5,4,"",,,"","Abha-Buraidah (zie ook Buraidah) <ZR>Achilles",""
"30",5,,"--",1929,1932,"","Rolboek van de vierde kamer 2 mei 1929-4 januari 1932, zie inventarisnummer 212",""
"137",5,138,"",,,"","Christiaan Nanning Merens (v. d. Blocquery) (1805-1838) 
<ZR>a. visitekaartje: voor brieven door hem geschreven zie nummers 112 en 134; 
<ZR>b. missiven van het Departement van Marine (7 stuks); 
<ZR>c. extract uit de Resolutiën van de Directeur-Generaal van Marine, 1839 (schrijven gericht tot zijn vader); 
<ZR>d. overlijdensadvertentie; 
<ZR>e. bewijs van inlevering van een memorie van aangifte van zijn overlijden",""
"151.1",5,562,"",,,"","Etersheim (zie ook Schardam)",""
"3988",5,31,"",,,"","Bisschoppelijke Bouwinspectie (zie ook inv.nr. 102) <ZR>- Communicanda, 1925, 1936, 1948 <ZR>Jaarlijks uitgebrachte rapporten, 1935-1940, 1958-1959 <ZR>Leges 1971-1972",""
"1317",5,54,"",,,"","1926. ds. Joh. Jansen <ZR>1926. ds. A.M. Berkhoff, zie ook 1910 <ZR>1926. ds. L. de Bruyne <ZR>1926. ds. G. Salomons <ZR>1927. ds. K.G. v. Smeden, zie ook 1924 <ZR>1927. ds. G. Wisse <ZR>1927. ds. J.L. de Vries <ZR>1927. ds. P. de Groot, zie ook 1909 <ZR>1935. ds. Joh. Prins <ZR>1939. ds. W.F. Laman, zie ook 1952 <ZR>1944. ds. J.G. v. Minnen, zie ook 1952 * <ZR>1944. ds. C. Smits * <ZR>1945. ds. L.S. de Boer * <ZR>1945. ds. H. v. Leeuwen * <ZR>1945. ds. N. de Jong * <ZR>1946. ds. M. Holtrop <ZR>1952. ds. J.G. v. Minnen, zie ook 1944 * <ZR>1952. ds. M. Baan <ZR>1952. ds. W. Heerma <ZR>1952. ds. P. op den Velde * <ZR>1952. ds. W.F. Laman, zie ook 1939 * <ZR>1953. ds. J.P. Geels <ZR>1953. J.C. v. Ravenswaay *",""
"3651",5,363,"",,,"","21.294 NV Hillarius Draadindustrie en Handel Mij. (zie ook dossier 410.0, uitbreidingsplan Waarderpolder)",""
"3651",5,432,"",,,"","21.365 NV. Bouw en Handelmij. De Zeeuw (zie ook dossier 21.3 en 21.31)",""
"3651",5,783,"",,,"","403.1 Diverse terreinen (zie ook dossier 911.5)",""
"3651",5,836,"",,,"","63.22 Philips Nederland NV Eindhoven (zie ook dossier 21.258)",""
"3271",5,7,"",1851,1854,"1851-1854","Huurcontracten tussen Regenten en bewoonsters. Met lijst van bewoonsters, 1854 (zie verder nummer 22), en met een kort overzicht van de geschiedenis en eigendommen van het hofje",""
"3862",5,50,"",1620,1620,"26 december 1620","Attestatie van de Staten van Holland dat Jacques Hovyne voor Stadhouder en Leenmannen van Holland onder ede heeft verklaard, dat behalve de genoemde personen in de vier procuraties (zie nr. 51) geen andere personen van de drie staken van de Hovynen tot de erfenis van Henrick Hovyne gerechtigd zijn. Met fragment-geslachtlijst van Hovine en enige andere stukken",""
"2456",5,37,"",1951,1952,"","Maandblad Bloemendaal Noten, augustus 1951-juni 1952. De uitgave werd wegens geldgebrek gestaakt in juni 1952. T.g.v. het 50-jarig jubileum zou nog 1 exemplaar verschijnen op 15 november 1952 (zie nr. 39)",""
"1176",5,99,"",,,"","A - F. Aparte mappen: Bellevue, Bloemenoord (zie ook Dennenheuvel), Boekenrode, Boekenstein, Bosch en Berg, Bosch en Hout, Bronstee (zie modelboerderij Bronstee inv.nr. 276), Buitenrust, Crayenest, Croesbeek (Schapenbosch), Dennenheuvel, (Duin en Dorp, zie Valkenburg), Duin en Vaart + gouverneur Kaapkolonie W.A.van der Stel, Eindenhout (Engelrust zie Meermin)",""
"1132",5,22,"",,,"","Van Berckenrode (vergelijk inventarisnummer 1). Publ. Het geslacht Van Berckenrode, Jrb. CBG 12 (1958) 81-132<ZR> Van Beusekom: zie Munter<ZR> Van Blanckeroort (vergelijk inventarisnummer 1), zie ANF jrg. 1.",""
"1547",5,49,"",1953,1977,"","Openbare Werken Gemeentelijk Grondbedrijf, suppletoire begrotingen 1971-1972, begrotingen 1957-1977, jaarrekeningen 1953-1959 (zie doosnr. 50 voor de bijbehorende bijlagemap)",""
"1547",5,74,"",1954,1977,"","Gemeentelijke Volkskredietbank, jaarrekeningen 1970-1977 met bijlagemap; Gemeentelijk Woningbedrijf, suppletoire begrotingen 1955-1957, jaarrekeningen 1954-1956 (zie doosnr. 75 voor de bijlagemap)",""
"1229",5,,"",1955,1967,"ca. 1960, ca. 1962","Foto uit ca. 1960 van het atelier met medewerkers, portretfoto uit ca. 1960 van Knuvelder (zie plakboek G, deel II), foto uit ca. 1962 van het interieur van het atelier (zie plakboek G, deel II) en een foto van Mej. E. de Leth in het kantoor (zie plakboek G, deel II)","Door Bianca niet aangetroffen bij het maken van de dooslijst."
"1229",5,,"",1962,1968,"1962,1963, 1967, 1968","Foto uit 1962 va het 25-jarig jubileum van H. Enterman en het afscheid van J. Cival  op 4 september 1962 in Hotel Lion d'Or te Haarlem (zie ook plakboek G, deel II), foto uit 1963 van A.G. van der Steur, werkzaam bij de Fa. Wilkinson in Londen (zie ook plakboek G, deel II), foto uit 1967 van A.G. van der Steur  en J.H. Woker in Londer (zie ook plakboek G, deel II), foto uit 1967 van L. van der Steur en A.G. van der Steur op de beurs in Keule (zie plakboek G, deel II), en een foto uit 1968 van mevrouw Henning (Fa. Prinsen) (zie plakboek G, deel II)","Met een beschrijving waarop staat wie waar op de foto staat."
"1627",5,353,"",,,"z.d.","Zeven mensen in Zuid-Amerikaanse, carnavaleske kleding, pen en penseel in kleuren, v.o. studieschets in potlood voor Thaise danseres (zie inv.nr. 345), gesigneerd",""
"1496",5,15,"-13",1915,1915,"1915","Algemeene Dienst: Fragenbage Offenbach afH.; Vrijkaart N.Z.H.T.M.; Loonstaten R.V. Bank; Rijwielen; Kermis; Fabrieksterrein; Stroomlevering Fonteinlaan 11; Grondbelasting; Instructie Boekhouder; Vermindering van berekende stroom; Gratificatie; Openbreken van Huisaansluitkast (i.z. J. Roozen); Balans en Winst- en Verliesrekening 1914; Practisch werken voor studenten; Plaatsing lichtmasten huisje E.S.H.; Kennisgeving ongesteldheid; Kosten verzekering Ongevallenwet 1901; Vergunning bekleeden van Nevenbetrekkingen; Rijksinkomstenbelasting; Revisietekening kabelanalisatie van de telegrafie; Verslag Accountant; Overtreding stroomverordening; Straatwerk, nummering en benoeming straten; Steuncomité; Verlichting H.B.S., cursus, zie ook 15-31.  ",""
"13",4,168,"",1801,1801,"","1801 maart (zie voor bijlage 1801 maart 31, nr. 12, in nr. 180)",""
"198",4,,"--",1916,1925,"","1916-1925, zie het archief van de Arrondissementsrechtbank Amsterdam, 1921-1930, inv.nr.736",""
"27",4,320,"",1863,1863,"","1863 rolnrs. 3459 en 3479, 3460, 3462, 3463, 3464, 3469, 3470, 3471, 3475, (3479 zie 3459), 3480",""
"2232",4,1440,"",1950,1952,"1950-1952","Bouw (zie tabstroken)",""
"261",4,425,"",,,"","Foto's: -Nacht, 1 foto <ZR>-Overspelen, 4 foto's <ZR>-Verjaarsfeest, 1 foto <ZR>-Later op de avond, 1 foto <ZR>-Junkie verdriet, 2 foto's <ZR>-Sterke drank in oud zuid (seizoen 1983/1984) fotograaf Kors van Bennekom (zie ook inv.nr. 268) <ZR>-Welkom in Shanghai (seizoen 1983 / 1984), 1 foto geplakt op karton, fotograaf Kors van Bennekom (zie ook inv.nr. 268) <ZR>-Ermelo, 1 foto <ZR>-Ziekte die jeugd heet, 1 foto <ZR>-Loopbaan en liefde, 2 foto's <ZR>-De lamp hangt scheef, 1 foto",""
"501",5,,"--",1930,1939,"","Processen-verbaal van terechtzittingen van de Enkelvoudige kamer, waarbij eindvonnis is gewezen, 1930-1939","zie inv.nr. 102-134"
"137",5,179,"a",,,"","Johan Albrecht Merens (Hamminck Schepel) (1877), geh. met Suzanna Maria Sarphaty Orobio de Castro. Familieadvertenties; Overlijdensannonce Dicky Merens","Familie Orobio de Castro zie nr 264"
"151.1",5,,"--",,,"","Kamp","zie Schoorl"
"151.1",5,,"--",,,"","Mijzen","zie Oost-Mijzen"
"3615",5,140,"",1860,1860,"1860","Transportakte van twee huizen in een gemene steeg, uitkomende in de Achterstraat, wijk 2 nrs. 147 (D 3233) en 147a (D 3234) door Jan Verkes jr. aan J.W. Martens","voor D 2466 zie ook bij wijk 2 nr. 148 D 2470"
"1573",5,154,"",1454,1454,"28 februari 1454. Authentiek afschrift, gelijktijdig","Akte waarbij Filips van Bourgondië het klerkambt met instemming van de stad verleent aan Thomas van Rietveld voor het leven van hemzelf en zijn vrouw, waarna het weer aan de stad zal vervallen","Hierover kwam in 1478 een proces voor de Grote Raad van Mechelen, zie De Smidt, Lindijer, Haarlemmers voor de Grote Raad, nr. 15"
"3050",5,,"----",1968,1971,"1968-1971","Stukken betreffende het beroep van de firma Gebr. Waaning-Tilly tegen de weigering van de registratie van Haarlemmerolie als verpakt geneesmiddel","zie inv.nr. 57."
"3233",5,182,"",1740,1740,"1740, drukwerk","Gedicht van D. de Burlett bij het overlijden van ds. Cornelius de Bruijn","Opgeborgen in de bibliotheek van het Noord-Hollands Archief, zie toegangsnummer 3000 nr. 12796 (plaatskenmerk nr. 43-006139 W)"
"1174",5,42,"",,,"","Financiële verslagen 1933-1935, 1938, 1940, 1941, 1946 -1948, 1950 en 1951","Voor de verslagen 1930, 1932, 1937 en 1939 zie inventarisnr. 72"
"5001",5,,"",,,"","Brouwersstraat 78","zie inv.nr. 2895"
"5001",5,,"",,,"","Leidsestraat 39","zie inv.nr. 2895"
"7158",5,3321,"",1988,1988,"1988","Banne 1 tot en met 5, Domineeslaan 117 tot en met 131 en Hoekenes 1 tot en met 17 en 21 tot en met 47","Voor Hoekenes zie ook voorlopig nummer 653"
"1604",5,,"",,,"z.j.","Twee brochures van de pianofirma Rijken & De Lange te Rotterdam","zie ook inv.nr. 202"
"1168",5,,"",1949,1949,"1949","Jaarboekje 1950 van de Koninklijke Nederlandsche Bond van Oud-Onderofficieren, 52e jaargang; met 6 foto's o.a. betreffende de afdeling Haarlem en omstreken Schietvereniging Generaal van Merlen, z.j., en kopie van een brief betreffende te houden wedstrijd in 1903","Het jaarboekje, samengesteld door L.Ch. H. Hartman te Heemstede, bevat ook gegevens over de afdeling Haarlem, opgericht op 26 maart 1888, zie blz. 136-142."
"187",4,1565,"",1838,1838,"","1838 januari-1838 december","Hierin ook maandelijksche betaalsrollen van mindere geemploijeerden bij den algemeenen dienst; den provisioneelen dienst; de jachten en werkvaartuigen; van de temporair aangenomen baggerlieden en van de onderdaggelders, behoorende tot de door den equipagemeester gehouden wordende betaalsrollen over 1839, zie de nummers 1547, 1563*********, 1581*********, 1581a********* en 1581b*******"
"187",4,3602,"",1890,1890,"","1890","Hierin ook een register betreffende ontvangen en uitgegeven slagverband over 1890, zie nummer 3659**"
"450",4,428,"",1949,1949,"","1949","Audiëntiebladen en processen verbaal van getuigenverhoor van de Vijfde Kamer, 5 jan. 1940-11 okt. 1940 zie inventarisnummer 423 <ZR>Audiëntiebladen en akten van beëdiging van de Vijfde Kamer 30 maart 1948-29 juni 1948 zie inventaris nummer 420"
"88",4,373,"",1639,1710,"","1639-1651, 1654-1658, 1660-1710","voor nr. 1659 zie nr. 2413"
"5001",4,,"",,,"","Verkoop van grond aan N.V. Maatschappij tot aanneming van waterbouwwerken voorheen A. Hofman","zie inv.nr. 3031"
"3872",4,191,"",1922,1922,"1922","H.M. Ruijzenaars Cz., Haemstedelaan","zie ook inv.nr. 148"
"83.2",4,,"--",,,"","Jisp","zie Graft"
"83.2",4,,"--",,,"","Lutjebroek","zie Grootebroek"
"83.2",4,,"--",,,"","Spanbroek","zie Opmeer"
"721",4,,"",1981,1992,"1981-1992","Stukken betreffende de beginjaren van de NVGIC, na de oprichting in 1988, en contacten met de Nederlandse Vereniging voor Gastro-Enterologie (NVGE)","Voor meer over contacten met de Nederlandse Vereniging voor Gastro-Enterologie, zie voorlopig inventarisnummer 536."
"18",5,5736,"",1919,1920,"5735, 1919-1920","Overige kaarten behorende bij inv.nr",""
"18",5,5804,"",1897,1897,"1897","Overige kaarten en technische tekeningen behorende bij inv.nr. 5803",""
"18",5,7162,"",1898,1898,"1898","Overige kaarten en technische tekeningen behorende bij inv.nr. 7161",""
"3255",5,3,"",,,"","Doorslagen van gedeelten van inv.nr.1",""
"3861",5,54,"",1734,1734,"17 juli 1734","Afschrift van inv.nr. 51",""
"1573",4,406,"",1523,1524,"","1523 september 1-1524 augustus 31. Bevat tevens dezelfde bijlagen als inv. 401",""
"476",4,684,"",1864,1940,"","1939-1940, inv.nrs A 1939/1-1940/1864","Deze bescheiden zijn te raadplegen op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"476",4,696,"",1890,1896,"","1890-1896, inv.nrs A 2241-3186","Deze bescheiden zijn op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"476",4,703,"",1877,1896,"","1877-1896, inv.nrs. 1-4129","Deze bescheiden zijn op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"476",4,715,"",1915,1920,"","1915-1920, inv.nrs 1915/1-1920/397","Deze bescheiden zijn op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"64",4,420,"",,,"","Beschrijving in voorbereiding, stukken hieruit gevoegd bij inv. nr. 419",""
"481",4,3382,"",1951,1952,"","1951-1952, inv.nrs 16492-17243",""
"15",5,93,"",1812,1812,"1812","Ingekomen brief van de Prefect houdende opdracht tot het verstrekken van gegevens over ""de lichamelijke conditie van de bevolking, de opvoeding van de kinderen, de voeding in de steden en op het platte land, de kleding en het kapsel, de zeden en gewoonten en de voorkomende ziekten""","Voor het antwoord op deze brief zie inv.nr. 13, nr.241, dd. 21 juni 1812"
